Mean,Count,Service Time
3.415,1,0.12540793418884277
3.415,2,0.1738910675048828
3.415,3,0.14559698104858398
3.415,4,0.13841819763183594
3.415,5,0.11474919319152832
3.415,6,0.1362299919128418
3.415,7,0.10687589645385742
3.415,8,0.1367330551147461
3.415,9,0.6362628936767578
3.415,10,0.3343369960784912
3.415,11,0.34197092056274414
3.415,12,0.19895505905151367
3.415,13,0.15289711952209473
3.415,14,0.258181095123291
3.415,15,0.19682788848876953
3.415,16,0.09267401695251465
3.415,17,0.19443893432617188
3.415,18,0.12790608406066895
3.415,19,0.15838313102722168
3.415,20,0.10166597366333008
3.415,21,0.21661901473999023
3.415,22,0.32572007179260254
3.415,23,0.30559802055358887
3.415,24,0.1904277801513672
3.415,25,0.19296693801879883
3.415,26,0.2002260684967041
3.415,27,0.16257405281066895
3.415,28,0.21589899063110352
3.415,29,0.13557982444763184
3.415,30,0.2064528465270996
3.415,31,0.15346097946166992
3.415,32,0.12945008277893066
3.415,33,0.1363518238067627
3.415,34,0.18929004669189453
3.415,35,0.2089707851409912
3.415,36,0.18393397331237793
3.415,37,0.13267111778259277
3.415,38,0.2034749984741211
3.415,39,0.13581395149230957
3.415,40,0.142287015914917
3.415,41,0.11843991279602051
3.415,42,0.13358283042907715
3.415,43,0.09995198249816895
3.415,44,0.1290438175201416
3.415,45,0.7041440010070801
3.415,46,1.0398530960083008
3.415,47,0.37111687660217285
3.415,48,0.6151919364929199
3.415,49,0.6557729244232178
3.415,50,0.13919496536254883
3.415,51,0.11435604095458984
3.415,52,0.101593017578125
3.415,53,0.11339402198791504
3.415,54,0.14253711700439453
3.415,55,0.1498088836669922
3.415,56,0.14584684371948242
3.415,57,0.15924787521362305
3.415,58,0.20080089569091797
3.415,59,0.2221839427947998
3.415,60,0.21033906936645508
3.415,61,0.1956479549407959
3.415,62,0.1854088306427002
3.415,63,0.24397706985473633
3.415,64,0.27607297897338867
3.415,65,0.24346590042114258
3.415,66,0.17846107482910156
3.415,67,0.20217394828796387
3.415,68,0.11133003234863281
3.415,69,0.20055890083312988
3.415,70,0.21007800102233887
3.415,71,0.2237091064453125
3.415,72,0.2620670795440674
3.415,73,0.17572498321533203
3.415,74,0.22705602645874023
3.415,75,0.17279291152954102
3.415,76,0.17911696434020996
3.415,77,0.1567239761352539
3.415,78,0.12839913368225098
3.415,79,0.18049883842468262
3.415,80,0.6010448932647705
3.415,81,0.7055649757385254
3.415,82,0.5674960613250732
3.415,83,0.5005040168762207
3.415,84,0.3910951614379883
3.415,85,0.4461021423339844
3.415,86,0.6013171672821045
3.415,87,0.2886619567871094
3.415,88,0.7075090408325195
3.415,89,0.4741032123565674
3.415,90,0.5484189987182617
3.415,91,0.5182559490203857
3.415,92,0.5573551654815674
3.415,93,0.4834718704223633
3.415,94,0.25089311599731445
3.415,95,0.22980594635009766
3.415,96,0.26748108863830566
3.415,97,0.30318403244018555
3.415,98,0.2808208465576172
3.415,99,0.11152291297912598
3.415,100,0.21144914627075195
3.415,101,0.19881200790405273
3.415,102,0.310060977935791
3.415,103,0.20955586433410645
3.415,104,0.24897098541259766
3.415,105,0.1680889129638672
3.415,106,0.14355897903442383
3.415,107,0.11763405799865723
3.415,108,0.1548137664794922
3.415,109,0.1977519989013672
3.415,110,0.16572117805480957
3.415,111,0.15636801719665527
3.415,112,0.10223698616027832
3.415,113,0.15946412086486816
3.415,114,0.3430337905883789
