Mean,Count,Service Time
1.2,1,0.5619421005249023
1.2,2,0.14977097511291504
1.2,3,0.12682318687438965
1.2,4,0.24805808067321777
1.2,5,0.23797607421875
1.2,6,0.1057889461517334
1.2,7,0.1656970977783203
1.2,8,0.19397306442260742
1.2,9,0.11016607284545898
1.2,10,0.25177884101867676
1.2,11,0.19232606887817383
1.2,12,0.20415997505187988
1.2,13,0.15169215202331543
1.2,14,0.26129794120788574
1.2,15,0.17882990837097168
1.2,16,0.2991170883178711
1.2,17,0.08817911148071289
1.2,18,0.4121410846710205
1.2,19,0.5064241886138916
1.2,20,0.21055912971496582
1.2,21,0.16763687133789062
1.2,22,0.11997103691101074
1.2,23,0.2622339725494385
1.2,24,0.21992015838623047
1.2,25,0.10919308662414551
1.2,26,0.2449328899383545
1.2,27,0.13226795196533203
1.2,28,0.12037992477416992
1.2,29,0.2375340461730957
1.2,30,0.27393603324890137
1.2,31,0.13926005363464355
1.2,32,0.11906003952026367
1.2,33,0.26355504989624023
1.2,34,0.378507137298584
1.2,35,0.18244600296020508
1.2,36,0.17195510864257812
1.2,37,0.22664499282836914
1.2,38,0.16814899444580078
1.2,39,0.15155982971191406
1.2,40,0.1826620101928711
1.2,41,0.22866296768188477
1.2,42,0.10185098648071289
1.2,43,0.22899293899536133
1.2,44,0.2278280258178711
1.2,45,0.08582019805908203
1.2,46,0.20704889297485352
1.2,47,0.2063150405883789
1.2,48,0.12063193321228027
1.2,49,0.18534088134765625
1.2,50,0.1329789161682129
1.2,51,0.24794507026672363
1.2,52,0.1630699634552002
1.2,53,0.27870607376098633
1.2,54,0.1963820457458496
1.2,55,0.36768603324890137
1.2,56,0.19910097122192383
1.2,57,0.10260295867919922
1.2,58,0.09308409690856934
1.2,59,0.14673089981079102
1.2,60,0.18911504745483398
1.2,61,0.1801128387451172
1.2,62,0.1168210506439209
1.2,63,0.1587989330291748
1.2,64,0.10260581970214844
1.2,65,0.24478602409362793
1.2,66,0.27086400985717773
1.2,67,0.2540628910064697
1.2,68,0.13299298286437988
1.2,69,0.12832212448120117
1.2,70,0.17928194999694824
1.2,71,0.1280519962310791
1.2,72,0.20527100563049316
1.2,73,0.22307085990905762
1.2,74,0.12120819091796875
1.2,75,0.31553196907043457
1.2,76,0.22364497184753418
1.2,77,0.19726800918579102
1.2,78,0.11484599113464355
1.2,79,0.166748046875
1.2,80,0.20437312126159668
1.2,81,0.08251309394836426
1.2,82,0.09766387939453125
1.2,83,0.15363097190856934
1.2,84,0.13054513931274414
1.2,85,0.18124079704284668
1.2,86,0.23029398918151855
1.2,87,0.24520397186279297
1.2,88,0.15369200706481934
1.2,89,0.14920592308044434
1.2,90,0.2803020477294922
1.2,91,0.12365102767944336
1.2,92,0.2374570369720459
1.2,93,0.08234906196594238
1.2,94,0.10393810272216797
1.2,95,0.1935110092163086
1.2,96,0.20437312126159668
1.2,97,0.12644314765930176
1.2,98,0.17500615119934082
1.2,99,0.1623380184173584
1.2,100,0.2111058235168457
