Delete_Lag,Correlation
1,0.7627796027499112
2,0.6238048783274127
3,0.5165829323369305
4,0.4275661390001156
5,0.3334149664377555
6,0.26440464208396347
7,0.2192381407701391
8,0.17017391590212394
9,0.11801037906485153
10,0.08534266982290555
11,0.06911171885413528
12,0.06545182546167039
13,0.057099111216102276
14,0.051280756963954864
15,0.05022848297215405
16,0.04662578532533408
17,0.040560405292856726
18,0.04499195660832685
19,0.04710015309825553
20,0.06696796750801232
21,0.07541054326191773
22,0.08641638108519278
23,0.09058571294776857
24,0.08378011116627511
25,0.07154916149779945
26,0.05182405948480332
27,0.017935386050095637
28,-0.00290242968849242
29,-0.022668118613057786
30,-0.03596985785143503
31,-0.05324193509604947
32,-0.06871641738562323
33,-0.07301732049175096
34,-0.06829755309255205
35,-0.05295773239433644
36,-0.052105070065171476
37,-0.037433236098780465
38,-0.019815792410999646
39,-0.011312763709063317
40,-0.013275049511058484
41,-0.0054517594699413675
42,-0.007196900317653564
43,0.013954332060112316
44,0.03450396729129577
45,0.0308953584091181
46,0.02983110038808897
47,0.0300857331841492
48,0.03187963817032461
49,0.03072314995096156
50,0.014325035040094202
51,4.714555533236757E-4
52,-0.0028035217284581647
53,-0.012544233098723838
54,-0.03072622901538418
55,-0.040521151241821325
56,-0.0264908835719369
57,9.913113275325737E-4
58,0.020613474611072623
59,0.04834023856626043
60,0.0687474571260893
61,0.07445394670934291
62,0.08953874794467746
63,0.0993512905749639
64,0.1023532836981429
65,0.098888478073904
66,0.08654601179822671
67,0.05923605522990564
68,0.050917846478617954
69,0.04092158765543261
70,0.02336434080959394
71,0.01009107330747551
72,0.013657831889475178
73,0.02803399827088416
74,0.021322753109727133
75,0.014457371251940002
76,0.012878972494707963
77,0.00194635321468391
78,0.003875597030722317
79,0.002542603182371491
80,0.007856735508663061
81,0.027052932980670047
82,0.04266987236078316
83,0.04021649268749362
84,0.044419981659108786
85,0.042929021847439186
86,0.018350197766781932
87,0.008147790974375022
88,-0.0037975887536563792
89,-0.017047020078330345
90,-0.03894965476414872
91,-0.05674736962104868
92,-0.06586133968909345
93,-0.06776991531680213
94,-0.08462169683825307
95,-0.09241208770239712
96,-0.08693133367990151
97,-0.06811966993363346
98,-0.06292781556041255
99,-0.04605497518324486
100,-0.026066559011962268
101,-0.011795553125960461
102,-0.004465579773999174
103,0.001985953229663917
104,0.009654383398110616
105,0.016092959583200755
106,0.013942876860127842
107,0.010079382148169978
108,0.012524289839170371
109,0.01438200012774691
110,0.019363135123291266
111,0.012151868263215104
112,0.023830462756617744
113,0.021679133718589406
114,0.021832098155118766
115,0.012310059423240574
116,-0.0013333903294235204
117,-0.0073644996714935995
118,-0.02792245296469083
119,-0.0257467457541167
120,-0.012423191592254117
121,-0.010720526023785737
122,0.0035517298075301096
123,0.015538499119159175
124,0.031975548721526484
125,0.041956878462471876
126,0.06520012782861062
127,0.06273540616786615
128,0.07029531376581799
129,0.05920261523486409
130,0.04464138886666366
131,0.0333511157190919
132,0.027266116833702416
133,0.023872456649467164
134,0.019440694008617115
135,0.0067988050089426095
136,6.665484445944241E-4
137,-0.01362917843082238
138,-0.013642985875540544
139,-0.023620316139688822
140,-0.04058658957516771
141,-0.04519939689991682
142,-0.05468648513669181
143,-0.06408082120625727
144,-0.05564645346483124
145,-0.0496356810621448
146,-0.051351354985531505
147,-0.05370686435589288
148,-0.047579604781962506
149,-0.04043262444115712
150,-0.04982585502160868
151,-0.059241376858145796
152,-0.06266268299811686
153,-0.06402068314619186
154,-0.06264898543601695
155,-0.061993902047494547
156,-0.05022441201362415
157,-0.04766332630353175
158,-0.05492258677106121
159,-0.05865559117550762
160,-0.048951865809109305
161,-0.04077499869877779
162,-0.0356585020329249
163,-0.031355088627391135
164,-0.03170043847109239
165,-0.03668013002681511
166,-0.021185368507171336
167,-0.011172617546843504
168,7.669420379719426E-4
169,1.1621968987867191E-4
170,-0.002630268219747506
171,0.002163267540493738
172,-0.008816308776948235
173,-0.015225526699974467
174,-0.01644109749199218
175,-0.031631829749736114
176,-0.03224247629138989
177,-0.04472860301428017
178,-0.04464431315899869
179,-0.04416288819077249
180,-0.03512107676052214
181,-0.033168958655552146
182,-0.016951248222395902
183,-0.012016337418188163
184,0.0017314200216916838
185,0.02139713876840965
186,0.0418081376175003
187,0.056596220244605554
188,0.07258621813120353
189,0.06369621910869928
190,0.05040279330854323
191,0.03351570516540455
192,0.036986745236027956
193,0.035060235491427616
194,0.03731826146460607
195,0.028348726519365163
196,0.042042401853279246
197,0.06024270087800623
198,0.053867483549390575
199,0.054599713016352816
200,0.056260903511977496
201,0.05960386987726484
202,0.06102738097855636
203,0.04105176987160971
204,0.03451166978865073
205,0.032306788566333955
206,0.02513600882146361
207,0.02666612602475755
208,0.02016676798674455
209,0.02733684396155408
210,0.014833218614425485
211,0.006940719903312231
212,-0.012111662471969034
213,-0.013723415080877717
214,-0.004665047454424656
215,-0.010605124255842117
216,-0.018223439528534616
217,-0.020138664809906958
218,-0.014272615681849352
219,-0.0244538281808396
220,-0.01561610772290153
221,-0.008825921383976367
222,-0.007559743707118547
223,0.002722225271167063
224,-0.004472717680261299
225,2.3717158994683422E-4
226,0.0018466766919187465
227,-0.0029435494176293696
228,-0.01398018610763404
229,-0.0131468109013761
230,-0.027130440395766738
231,-0.028680387328115738
232,-0.029208718075680252
